id_voto,id_animal_votante,id_local,id_candidato
5133,1732,1184,4287
5134,1842,1185,1732
5135,1864,1185,1732
5136,2010,1185,4287
5137,2181,1185,4287
5138,2344,1185,1732
5139,2347,1185,1732
5140,2890,1186,4287
5141,3581,1186,4287
5142,3644,1186,1732
5143,3845,1187,4287
5144,4083,1187,1732
5145,4287,1188,4287
5146,4340,1188,1732
5147,4475,1189,1732
5148,4992,1189,1732
5149,5068,1189,4287
5150,5330,1189,1732
5151,6112,1189,1732
5152,6299,1189,4287
5153,6443,1189,4287
5154,6446,1189,1732
5155,6452,1190,1732
5156,6594,1191,4287
5157,7477,1191,4287
5158,7567,1192,1732
5159,7655,1192,4287
5160,8311,1192,4287
5161,8621,1192,1732
5162,8747,1192,4287
5163,8845,1192,4287
5164,8919,1193,1732
5165,9105,1193,1732
5166,203,1194,5487
5167,616,1194,5487
5168,1284,1194,1569
5169,1661,1194,1569
5170,1905,1194,5487
5171,2190,1194,1569
5172,2778,1194,4113
5173,2805,1194,1569
5174,3047,1194,1569
5175,3186,1194,4113
5176,3805,1194,5487
5177,3911,1194,5487
5178,4113,1195,1569
5179,5276,1195,4113
5180,5769,1195,1569
5181,6292,1196,1569
5182,6425,1196,1569
5183,6787,1196,1569
5184,7266,1196,4113
5185,7975,1196,5487
5186,8101,1196,4113
5187,8202,1196,1569
5188,8536,1197,4113
5189,8562,1198,5487
5190,8632,1198,4113
5191,8792,1198,1569
5192,8908,1199,1569
5193,9274,1199,5487
5194,9543,1200,5487
5195,9570,1201,4113
5196,9659,1201,4113
5197,53,1202,5487
5198,679,1202,4113
5199,1204,1202,4113
5200,1318,1202,1569
5201,1607,1202,1569
5202,1821,1203,5487
5203,2602,1203,1569
5204,2656,1203,4113
5205,3266,1203,4113
5206,3540,1203,1569
5207,3668,1203,5487
5208,3698,1203,4113
5209,3956,1203,1569
5210,4072,1204,4113
5211,4196,1204,4113
5212,4208,1204,1569
5213,4279,1204,4113
5214,4313,1204,5487
5215,4508,1204,5487
5216,4744,1205,4113
5217,4859,1205,4113
5218,5103,1205,4113
5219,5195,1206,1569
5220,5305,1206,4113
5221,5948,1206,5487
5222,6675,1206,5487
5223,7209,1206,4113
5224,7429,1206,4113
5225,7832,1207,1569
5226,7964,1207,4113
5227,8255,1207,5487
5228,8802,1207,5487
5229,9509,1207,1569
5230,9630,1207,1569
5231,1609,1208,4113
5232,1705,1209,1569
5233,1824,1209,1569
5234,1928,1209,5487
5235,2287,1209,4113
5236,2768,1209,5487
5237,2826,1209,5487
5238,3982,1210,1569
5239,4123,1211,1569
5240,4129,1212,4113
5241,4266,1212,5487
5242,4267,1212,4113
5243,4583,1212,1569
5244,4600,1212,4113
5245,5737,1213,5487
5246,6303,1213,1569
5247,6481,1213,4113
5248,6584,1213,1569
5249,6762,1213,5487
5250,7199,1213,1569
5251,7471,1213,5487
5252,7998,1214,4113
5253,8009,1214,5487
5254,8639,1214,4113
5255,8811,1214,4113
5256,8902,1214,5487
5257,9244,1215,5487
5258,9394,1215,5487
5259,9425,1215,1569
5260,9646,1215,1569
5261,509,1217,5487
5262,607,1218,5487
5263,976,1219,1569
5264,1248,1220,4113
5265,1450,1220,1569
5266,1569,1221,1569
5267,1583,1221,4113
5268,2737,1221,5487
5269,3030,1221,1569
5270,3531,1222,5487
5271,3601,1222,5487
5272,4271,1222,1569
5273,4618,1222,4113
5274,4649,1223,5487
5275,4768,1223,5487
5276,5210,1223,1569
5277,5246,1223,4113
5278,5487,1223,5487
5279,5544,1223,1569
5280,6823,1223,1569
5281,7260,1223,5487
5282,7589,1224,4113
5283,7641,1225,5487
5284,8136,1225,4113
5285,8163,1225,1569
5286,8400,1225,1569
5287,8439,1225,4113
5288,8686,1225,1569
5289,9922,1225,4113
5290,568,1227,4113
5291,621,1227,5487
5292,754,1227,5487
5293,1506,1227,5487
5294,2463,1227,5487
5295,3137,1227,5487
5296,3231,1227,5487
5297,3595,1227,5487
5298,3863,1227,4113
5299,4344,1227,1569
5300,5189,1227,1569
5301,5664,1227,4113
5302,6258,1227,1569
5303,6381,1228,4113
5304,6512,1228,1569
5305,6933,1229,1569
5306,7488,1229,5487
5307,7646,1229,5487
5308,7937,1229,5487
5309,8567,1230,1569
5310,9026,1230,5487
5311,9129,1230,4113
5312,9744,1231,5487
5313,9802,1231,1569
5314,9845,1231,1569
5315,370,1232,879
5316,393,1232,3007
5317,1098,1232,3007
5318,1313,1232,3007
5319,2236,1233,879
5320,2632,1233,879
5321,2978,1233,3007
5322,3007,1233,879
5323,3406,1233,3007
5324,3922,1233,3007
5325,3967,1233,3007
5326,4527,1233,879
5327,4823,1233,3007
5328,4918,1234,3007
5329,4928,1234,879
5330,5526,1234,3007
5331,5935,1234,879
5332,6209,1235,879
5333,6684,1236,879
5334,7504,1236,3007
5335,8282,1236,3007
5336,8393,1236,3007
5337,8427,1236,3007
5338,8429,1237,3007
5339,9124,1238,879
5340,9174,1238,3007
5341,9465,1238,3007
5342,268,1239,879
5343,615,1239,3007
5344,840,1239,3007
5345,933,1240,3007
5346,1298,1241,879
5347,1546,1241,879
5348,1623,1241,3007
5349,1819,1241,3007
5350,2105,1241,879
5351,2310,1241,879
5352,2775,1241,3007
5353,3560,1241,879
5354,3585,1241,879
5355,3822,1241,879
5356,4492,1241,879
5357,5133,1241,879
5358,5683,1241,879
5359,5884,1241,3007
5360,6017,1241,879
5361,6284,1241,879
5362,6456,1241,879
5363,6974,1241,879
5364,7342,1242,879
5365,7392,1242,3007
5366,7880,1242,879
5367,8878,1242,3007
5368,9241,1243,879
5369,9494,1244,3007
5370,9714,1244,879
5371,191,1245,3007
5372,470,1245,3007
5373,1868,1245,879
5374,1876,1245,3007
5375,2981,1245,879
5376,3008,1246,3007
5377,3510,1246,3007
5378,4765,1246,879
5379,4968,1246,879
5380,5457,1246,3007
5381,5959,1246,3007
5382,7310,1246,3007
5383,7535,1246,3007
5384,7632,1247,3007
5385,7894,1247,879
5386,8155,1248,879
5387,8171,1248,3007
5388,9489,1248,879
5389,9810,1248,3007
5390,1167,1249,3007
5391,1323,1249,3007
5392,1482,1250,3007
5393,2269,1250,3007
5394,2546,1250,879
5395,2947,1250,3007
5396,3154,1250,3007
5397,3215,1251,3007
5398,3495,1251,3007
5399,3523,1251,879
5400,3657,1251,3007
5401,4296,1251,3007
5402,4561,1251,879
5403,4921,1251,879
5404,5232,1252,879
5405,5239,1252,879
5406,5465,1252,879
5407,5503,1252,879
5408,5680,1252,879
5409,5764,1252,3007
5410,5929,1252,879
5411,6173,1252,3007
5412,6460,1252,3007
5413,6943,1253,3007
5414,7057,1254,3007
5415,7501,1254,879
5416,7618,1254,3007
5417,7660,1254,879
5418,7673,1254,879
5419,7791,1254,3007
5420,8341,1254,879
5421,8894,1254,879
5422,9107,1254,879
5423,9362,1254,3007
5424,9398,1254,3007
5425,9898,1254,3007
5426,45,1256,879
5427,311,1256,879
5428,1015,1256,879
5429,1034,1256,879
5430,2312,1256,879
5431,2682,1256,3007
5432,3433,1256,3007
5433,3552,1256,3007
5434,3866,1256,3007
5435,4161,1256,3007
5436,4367,1257,879
5437,4752,1257,3007
5438,5413,1257,879
5439,5536,1258,3007
5440,5625,1258,3007
5441,5626,1258,879
5442,6312,1258,879
5443,6619,1258,879
5444,6718,1258,3007
5445,6958,1259,879
5446,7716,1259,879
5447,8043,1260,879
5448,8182,1260,3007
5449,8652,1261,3007
5450,8813,1261,879
5451,9050,1261,3007
5452,9420,1261,3007
5453,9562,1261,879
5454,9586,1261,879
5455,379,1262,879
5456,879,1262,3007
5457,1304,1262,3007
5458,1405,1262,3007
5459,1440,1263,3007
5460,1552,1263,879
5461,1647,1263,879
5462,2063,1264,879
5463,2476,1265,3007
5464,2518,1265,879
5465,2800,1265,3007
5466,3666,1265,879
5467,3821,1266,3007
5468,4220,1266,879
5469,4726,1266,879
5470,6032,1266,3007
5471,6149,1266,3007
5472,6160,1267,3007
5473,6231,1267,3007
5474,6702,1267,3007
5475,7162,1268,879
5476,8362,1268,3007
5477,9047,1268,3007
5478,9213,1268,3007
5479,9847,1268,879
5480,93,1269,4285
5481,463,1269,1251
5482,1179,1269,1251
5483,1970,1269,4235
5484,2637,1269,4285
5485,3452,1269,1251
5486,3507,1270,1251
5487,3740,1270,1251
5488,4050,1270,4235
5489,4205,1270,4285
5490,4285,1270,1251
5491,4430,1270,4285
5492,4958,1270,4285
5493,5840,1270,4235
5494,6025,1270,1251
5495,6505,1271,1251
5496,6752,1271,4285
5497,7158,1271,1251
5498,7202,1272,4235
5499,7244,1273,4235
5500,7979,1273,4235
5501,8495,1273,4235
5502,8568,1273,1251
5503,8694,1273,1251
5504,9322,1273,4235
5505,9344,1274,1251
5506,9516,1274,1251
5507,9816,1274,1251
5508,9995,1274,1251
5509,177,1275,4285
5510,269,1275,4285
5511,454,1275,4285
5512,471,1275,4235
5513,797,1275,4285
5514,822,1275,1251
5515,863,1275,4285
5516,952,1276,4235
5517,1295,1277,4285
5518,1941,1277,1251
5519,2005,1277,4285
5520,2176,1277,4235
5521,2186,1277,4235
5522,2229,1277,1251
5523,3002,1278,4285
5524,3160,1279,1251
5525,3181,1280,4235
5526,3933,1280,4285
5527,4059,1280,4235
5528,4210,1280,4235
5529,4224,1280,1251
5530,4235,1280,4285
5531,4324,1280,4235
5532,5208,1281,4235
5533,5415,1281,4235
5534,5836,1281,1251
5535,6363,1281,1251
5536,6531,1281,1251
5537,7666,1281,4235
5538,7774,1281,4235
5539,7906,1282,4285
5540,8273,1282,1251
5541,8364,1282,1251
5542,8399,1282,1251
5543,8869,1282,4285
5544,9493,1282,4285
5545,9604,1282,4235
5546,9670,1283,1251
5547,9859,1283,4285
5548,99,1284,4285
5549,641,1284,4235
5550,1237,1284,4235
5551,1251,1284,4285
5552,1907,1285,4235
5553,2365,1285,4285
5554,2461,1286,4285
5555,3551,1286,4285
5556,3554,1286,4235
5557,3746,1287,4285
5558,3817,1287,4235
5559,3900,1287,1251
5560,4189,1287,4235
5561,4303,1287,4235
5562,4604,1287,1251
5563,4672,1287,4285
5564,4705,1287,4235
5565,4822,1287,4285
5566,4933,1287,4285
5567,4950,1287,4285
5568,5516,1287,4235
5569,6976,1288,4235
5570,8412,1288,1251
5571,9220,1289,4235
5572,110,1290,4285
5573,172,1290,1251
5574,224,1291,4235
5575,430,1291,4235
5576,708,1291,4235
5577,1620,1292,1251
5578,1660,1292,4285
5579,2006,1292,4285
5580,2693,1292,4235
5581,2812,1292,1251
5582,2931,1292,1251
5583,3548,1292,4235
5584,3853,1292,1251
5585,6416,1292,4285
5586,6727,1292,1251
5587,7277,1292,1251
5588,7586,1292,4285
5589,8993,1292,1251
5590,9653,1292,1251
5591,9680,1292,4235
5592,9854,1292,4285
5593,9954,1293,1251
5594,418,1294,1251
5595,473,1294,4285
5596,576,1295,1251
5597,1018,1295,4235
5598,1749,1295,1251
5599,1891,1295,1251
5600,2615,1295,4285
5601,2688,1295,1251
5602,2882,1296,4285
5603,2921,1296,1251
5604,2969,1296,4235
5605,3119,1297,4235
5606,3490,1297,4285
5607,3695,1298,1251
5608,3852,1298,4235
5609,4419,1298,1251
5610,5221,1298,4285
5611,6020,1298,4235
5612,6375,1298,4235
5613,6514,1298,4285
5614,6685,1298,4285
5615,6765,1298,1251
5616,6850,1298,4235
5617,7403,1298,1251
5618,7976,1298,4285
5619,8214,1298,1251
5620,8551,1298,4285
5621,8738,1299,4285
5622,9208,1299,4235
5623,9585,1299,4235
5624,485,1300,5627
5625,549,1300,3073
5626,719,1300,5627
5627,758,1300,5627
5628,827,1300,241
5629,1676,1300,241
5630,1975,1300,241
5631,2037,1300,5627
5632,2080,1300,5627
5633,2448,1300,5627
5634,2946,1301,5627
5635,3183,1301,3073
5636,3789,1301,241
5637,4564,1301,5627
5638,5613,1301,241
5639,5627,1302,3073
5640,6359,1303,5627
5641,6861,1303,5627
5642,6988,1303,241
5643,7831,1303,5627
5644,7965,1303,5627
5645,8727,1303,241
5646,9114,1303,3073
5647,9473,1303,5627
5648,9603,1304,5627
5649,9795,1304,241
5650,9826,1304,241
5651,9858,1304,5627
5652,9959,1304,3073
5653,194,1305,241
5654,238,1305,241
5655,241,1305,241
5656,1598,1305,3073
5657,1679,1306,241
5658,2097,1306,241
5659,2320,1306,241
5660,2648,1306,3073
5661,2789,1306,5627
5662,3034,1306,3073
5663,3073,1306,5627
5664,3385,1307,241
5665,3634,1308,241
5666,3704,1308,3073
5667,4349,1308,5627
5668,4416,1308,3073
5669,4848,1308,5627
5670,5187,1308,5627
5671,5347,1309,5627
5672,5384,1309,241
5673,5521,1309,241
5674,5903,1309,241
5675,6561,1309,241
5676,7080,1309,3073
5677,7773,1310,5627
5678,8138,1310,5627
5679,8423,1310,241
5680,8983,1310,241
5681,9416,1310,5627
5682,9889,1310,3073
5683,212,1311,241
5684,533,1311,3073
5685,573,1311,3073
5686,964,1311,3073
5687,1083,1311,3073
5688,1432,1311,241
5689,1616,1311,5627
5690,1674,1311,5627
5691,2625,1311,241
5692,2701,1311,241
5693,3101,1311,241
5694,3753,1311,3073
5695,3758,1311,3073
5696,3766,1311,241
5697,3976,1311,3073
5698,4172,1311,241
5699,4689,1312,3073
5700,5269,1312,241
5701,5548,1312,5627
5702,5806,1312,3073
5703,5813,1312,3073
5704,5946,1312,241
5705,6220,1313,3073
5706,6886,1313,3073
5707,6994,1313,241
5708,7293,1314,3073
5709,7724,1315,241
5710,7787,1315,5627
5711,8004,1316,241
5712,8283,1316,3073
5713,8294,1317,5627
5714,8526,1317,3073
5715,9900,1317,5627
5716,9998,1317,241
5717,400,1318,7141
5718,974,1318,2791
5719,1709,1318,2791
5720,1741,1318,2791
5721,1943,1318,2791
5722,1998,1318,7141
5723,2314,1319,2791
5724,2425,1320,2791
5725,2620,1320,7141
5726,2649,1320,7141
5727,2791,1320,2791
5728,2823,1321,2791
5729,2895,1321,2791
5730,2980,1321,7141
5731,3230,1321,2791
5732,3243,1322,7141
5733,3322,1322,2791
5734,3728,1322,7141
5735,3868,1322,7141
5736,3961,1322,2791
5737,4215,1322,2791
5738,4865,1322,2791
5739,5173,1322,2791
5740,5670,1322,7141
5741,5865,1323,7141
5742,6188,1323,7141
5743,7018,1323,2791
5744,7126,1323,2791
5745,7141,1323,2791
5746,7536,1323,7141
5747,7766,1324,2791
5748,7970,1324,7141
5749,8420,1324,2791
5750,9892,1324,2791
5751,234,1325,2791
5752,260,1325,7141
5753,507,1325,7141
5754,1462,1325,2791
5755,2068,1325,7141
5756,2198,1326,7141
5757,2316,1327,7141
5758,2321,1327,7141
5759,2588,1328,7141
5760,3223,1328,2791
5761,3918,1328,2791
5762,4028,1329,2791
5763,4042,1329,7141
5764,4943,1329,7141
5765,5032,1329,7141
5766,5509,1329,7141
5767,5682,1329,7141
5768,5718,1330,2791
5769,6120,1330,2791
5770,6434,1330,7141
5771,6447,1330,7141
5772,6569,1330,7141
5773,7075,1330,2791
5774,7289,1330,2791
5775,7793,1330,7141
5776,7804,1330,7141
5777,7912,1331,7141
5778,8233,1331,2791
5779,8322,1331,2791
5780,8814,1331,2791
5781,8948,1331,7141
5782,9068,1331,7141
5783,9526,1331,2791
5784,9763,1331,7141
5785,692,1332,4629
5786,1161,1332,2657
5787,1479,1333,2657
5788,1863,1333,2657
5789,2209,1333,2657
5790,2573,1333,4629
5791,2657,1334,4629
5792,2681,1334,2657
5793,2807,1335,2657
5794,3374,1335,4629
5795,3391,1336,2657
5796,4629,1336,2657
5797,4700,1336,4629
5798,4743,1336,4629
5799,5176,1336,2657
5800,5298,1337,4629
5801,6152,1337,2657
5802,6488,1337,4629
5803,6552,1338,4629
5804,6554,1338,2657
5805,6923,1339,2657
5806,7952,1340,4629
5807,8384,1340,4629
5808,8527,1340,4629
5809,9034,1340,2657
5810,275,1341,2657
5811,496,1341,2657
5812,603,1341,4629
5813,1193,1342,2657
5814,1208,1343,2657
5815,1229,1343,2657
5816,1495,1343,2657
5817,1779,1343,2657
5818,1840,1344,2657
5819,2188,1345,4629
5820,2544,1345,2657
5821,3010,1346,4629
5822,3013,1347,4629
5823,3111,1347,4629
5824,4111,1347,2657
5825,4137,1348,2657
5826,4483,1349,2657
5827,4884,1349,2657
5828,5059,1349,4629
5829,5094,1349,2657
5830,5495,1349,4629
5831,6065,1349,2657
5832,6559,1350,2657
5833,7224,1350,2657
5834,7233,1350,2657
5835,7744,1351,4629
5836,7770,1352,2657
5837,8055,1352,2657
5838,8610,1352,2657
5839,9349,1352,2657
5840,9700,1352,2657
5841,9723,1352,4629
5842,9907,1352,4629
5843,245,1353,6271
5844,303,1353,2860
5845,839,1353,6271
5846,1348,1353,2860
5847,1468,1353,2860
5848,1766,1354,6271
5849,2495,1354,2860
5850,2788,1354,2860
5851,2860,1354,2860
5852,3272,1354,6271
5853,3437,1354,6271
5854,3685,1354,6271
5855,4015,1355,6271
5856,4069,1355,2860
5857,4147,1355,2860
5858,4167,1356,6271
5859,4387,1356,2860
5860,4501,1356,2860
5861,4522,1357,2860
5862,4645,1357,6271
5863,4717,1357,6271
5864,5843,1357,2860
5865,6271,1357,6271
5866,6355,1358,6271
5867,6366,1359,2860
5868,6462,1359,6271
5869,7000,1359,6271
5870,7176,1359,2860
5871,7255,1359,6271
5872,7273,1359,2860
5873,7527,1359,2860
5874,8073,1359,6271
5875,8174,1359,2860
5876,8363,1359,6271
5877,8541,1360,6271
5878,8672,1360,2860
5879,9306,1360,2860
5880,9614,1360,6271
5881,399,1361,3279
5882,504,1362,3279
5883,670,1362,5383
5884,808,1363,5383
5885,1057,1364,3279
5886,1328,1365,5383
5887,1519,1365,5383
5888,1694,1366,3279
5889,1720,1367,3279
5890,1852,1367,5383
5891,2398,1368,5383
5892,2534,1368,3279
5893,3462,1368,3279
5894,3641,1368,5383
5895,4132,1368,5383
5896,4264,1369,3279
5897,4686,1369,3279
5898,5182,1369,3279
5899,5337,1370,3279
5900,5401,1370,3279
5901,5522,1370,3279
5902,5985,1371,5383
5903,6731,1372,5383
5904,6924,1372,5383
5905,7526,1372,5383
5906,7545,1373,5383
5907,7672,1373,5383
5908,517,1374,5383
5909,1703,1375,3279
5910,1929,1375,5383
5911,1988,1375,5383
5912,2415,1375,5383
5913,2531,1375,5383
5914,2811,1375,3279
5915,3279,1375,3279
5916,3696,1375,5383
5917,4060,1375,3279
5918,4091,1375,5383
5919,5054,1375,5383
5920,5063,1375,3279
5921,5096,1375,5383
5922,5383,1375,3279
5923,6519,1375,3279
5924,6902,1375,3279
5925,7353,1375,3279
5926,7384,1375,3279
5927,7669,1375,5383
5928,8260,1376,5383
5929,8310,1377,3279
5930,8906,1377,5383
5931,9064,1377,3279
5932,34,1378,9459
5933,909,1378,4407
5934,1526,1379,9459
5935,1589,1379,5335
5936,1940,1379,4407
5937,2004,1379,9459
5938,2383,1379,9459
5939,2430,1379,9459
5940,2871,1379,5335
5941,2942,1379,9459
5942,3489,1380,4407
5943,3596,1380,9459
5944,3806,1380,9459
5945,4026,1380,4407
5946,4183,1380,5335
5947,4301,1380,4407
5948,4376,1380,4407
5949,4742,1380,9459
5950,5194,1380,9459
5951,5496,1380,4407
5952,5527,1380,9459
5953,6827,1380,5335
5954,6852,1380,5335
5955,6905,1380,5335
5956,7963,1380,9459
5957,8224,1380,5335
5958,8955,1380,9459
5959,9532,1381,9459
5960,50,1382,5335
5961,464,1383,9459
5962,824,1383,9459
5963,1068,1384,9459
5964,1451,1384,4407
5965,1628,1384,4407
5966,1758,1384,9459
5967,1973,1384,5335
5968,2493,1385,4407
5969,2759,1386,4407
5970,2827,1386,5335
5971,2985,1386,4407
5972,3256,1386,4407
5973,3293,1386,9459
5974,3779,1386,9459
5975,4031,1386,5335
5976,4240,1386,9459
5977,4457,1386,5335
5978,4489,1387,5335
5979,5167,1387,9459
5980,5335,1387,9459
5981,5596,1387,5335
5982,5720,1387,4407
5983,5777,1387,9459
5984,6320,1388,4407
5985,6638,1389,5335
5986,7030,1389,9459
5987,7110,1389,9459
5988,7219,1389,9459
5989,7885,1389,5335
5990,8028,1389,5335
5991,8159,1389,9459
5992,8676,1389,9459
5993,9716,1389,9459
5994,100,1391,5335
5995,371,1391,9459
5996,856,1391,4407
5997,1078,1391,5335
5998,1278,1391,9459
5999,1340,1391,9459
6000,2408,1391,5335
6001,2606,1392,5335
6002,3088,1392,9459
6003,3328,1392,9459
6004,3755,1392,9459
6005,3881,1392,5335
6006,3947,1392,9459
6007,4625,1392,5335
6008,5179,1392,4407
6009,5356,1393,9459
6010,5361,1394,9459
6011,5474,1394,4407
6012,5519,1394,5335
6013,5532,1395,9459
6014,6016,1395,9459
6015,6024,1396,4407
6016,6044,1396,5335
6017,6147,1396,4407
6018,6597,1397,9459
6019,7060,1397,9459
6020,8123,1397,5335
6021,8508,1397,9459
6022,8757,1397,5335
6023,9151,1397,5335
6024,9167,1397,9459
6025,9660,1397,4407
6026,250,1398,9459
6027,395,1398,9459
6028,544,1398,4407
6029,917,1398,5335
6030,1206,1398,4407
6031,1467,1398,9459
6032,1678,1398,9459
6033,1856,1398,9459
6034,1896,1398,5335
6035,2026,1399,5335
6036,2089,1399,9459
6037,2574,1399,4407
6038,2666,1399,4407
6039,2735,1399,5335
6040,3345,1399,9459
6041,4177,1400,5335
6042,4831,1401,4407
6043,5323,1401,5335
6044,5798,1401,5335
6045,5846,1401,9459
6046,5952,1401,5335
6047,6058,1402,5335
6048,6123,1403,4407
6049,6310,1403,5335
6050,6530,1404,4407
6051,6683,1405,4407
6052,6754,1405,5335
6053,6864,1405,5335
6054,6872,1406,5335
6055,7187,1406,5335
6056,7475,1407,9459
6057,7538,1407,5335
6058,7620,1407,9459
6059,7921,1407,5335
6060,7981,1408,9459
6061,8074,1409,9459
6062,8122,1409,4407
6063,8267,1409,4407
6064,8331,1409,9459
6065,9962,1409,5335
6066,409,1410,9459
6067,647,1410,9459
6068,1097,1410,9459
6069,1231,1410,9459
6070,1273,1410,9459
6071,2025,1410,9459
6072,2203,1411,9459
6073,2475,1412,4407
6074,3438,1413,5335
6075,3972,1413,4407
6076,4532,1413,9459
6077,4754,1414,5335
6078,4757,1415,9459
6079,5121,1415,5335
6080,5174,1415,9459
6081,5345,1415,5335
6082,5883,1416,9459
6083,6259,1416,9459
6084,6709,1416,9459
6085,7133,1416,4407
6086,7285,1416,4407
6087,8353,1416,9459
6088,8705,1416,5335
6089,8745,1416,5335
6090,9459,1417,9459
6091,9472,1417,5335
6092,9495,1417,4407
6093,9656,1418,4407
6094,9899,1418,4407
6095,9940,1418,9459
6096,1007,1419,5335
6097,1042,1419,4407
6098,1368,1419,4407
6099,1444,1419,5335
6100,1663,1419,4407
6101,2393,1419,4407
6102,2583,1419,9459
6103,3098,1419,9459
6104,3500,1420,9459
6105,4071,1420,4407
6106,4407,1420,5335
6107,4935,1420,9459
6108,4936,1420,5335
6109,5080,1420,5335
6110,5822,1421,5335
6111,6213,1422,4407
6112,6620,1423,9459
6113,6758,1423,9459
6114,7182,1423,4407
6115,8756,1423,9459
6116,9271,1424,9459
6117,9501,1424,4407
6118,9919,1424,4407
6119,1024,1425,5123
6120,1191,1426,5123
6121,2613,1427,5123
6122,2763,1427,3092
6123,3092,1428,3092
6124,3451,1429,3092
6125,4144,1429,3092
6126,4565,1429,3092
6127,4777,1429,3092
6128,5123,1429,5123
6129,5866,1430,5123
6130,6295,1430,5123
6131,6333,1430,5123
6132,6372,1431,5123
6133,6498,1431,3092
6134,6736,1431,5123
6135,6791,1431,5123
6136,7125,1431,3092
6137,7859,1431,3092
6138,8537,1431,3092
6139,8593,1431,5123
6140,8762,1432,3092
6141,9059,1433,5123
6142,9267,1433,3092
6143,602,1434,9205
6144,611,1434,8170
6145,1918,1435,7988
6146,2221,1435,8170
6147,2331,1435,7988
6148,2340,1435,7988
6149,3194,1435,9205
6150,3411,1435,7988
6151,3536,1435,8170
6152,3562,1435,7988
6153,3797,1435,7988
6154,4537,1435,7988
6155,4692,1435,8170
6156,4864,1435,8170
6157,5119,1435,8170
6158,5338,1435,7988
6159,6293,1435,9205
6160,6541,1435,7988
6161,6612,1435,7988
6162,6694,1435,8170
6163,6769,1436,9205
6164,7059,1436,9205
6165,7167,1436,7988
6166,7371,1436,7988
6167,7428,1436,7988
6168,7524,1436,7988
6169,7542,1436,8170
6170,7725,1436,9205
6171,7753,1436,8170
6172,8038,1436,9205
6173,8082,1436,7988
6174,8170,1437,8170
6175,8300,1438,7988
6176,8332,1438,9205
6177,8519,1438,8170
6178,8558,1438,8170
6179,9772,1439,8170
6180,9819,1440,9205
6181,255,1441,9205
6182,535,1441,7988
6183,697,1442,8170
6184,729,1442,9205
6185,893,1442,7988
6186,1673,1443,9205
6187,1841,1444,7988
6188,2173,1445,8170
6189,2590,1445,7988
6190,3219,1445,9205
6191,3723,1445,9205
6192,4290,1445,8170
6193,5393,1445,7988
6194,5704,1445,9205
6195,6078,1446,9205
6196,6463,1446,7988
6197,6677,1446,7988
6198,6738,1446,7988
6199,7109,1446,7988
6200,7306,1446,9205
6201,7424,1446,8170
6202,8946,1446,8170
6203,8967,1446,8170
6204,9205,1446,8170
6205,9918,1446,8170
6206,145,1447,7988
6207,1079,1447,7988
6208,1183,1447,8170
6209,1254,1448,7988
6210,1372,1448,8170
6211,1380,1448,8170
6212,1426,1448,9205
6213,1648,1448,7988
6214,1883,1448,7988
6215,2217,1448,9205
6216,2245,1448,9205
6217,3032,1448,7988
6218,3115,1448,7988
6219,3180,1448,7988
6220,3491,1449,9205
6221,3692,1449,9205
6222,4067,1450,9205
6223,4085,1450,8170
6224,4429,1451,7988
6225,4667,1451,7988
6226,4676,1451,8170
6227,5481,1452,7988
6228,5564,1452,7988
6229,5915,1452,9205
6230,7179,1452,8170
6231,7988,1453,8170
6232,8701,1453,9205
6233,8702,1453,8170
6234,8773,1454,7988
6235,9177,1455,8170
6236,9225,1455,8170
6237,9736,1456,8170
6238,331,1457,1320
6239,926,1458,9761
6240,1320,1458,1320
6241,1446,1458,7401
6242,1838,1458,9761
6243,1932,1458,7401
6244,2361,1458,7401
6245,2885,1459,9761
6246,2993,1459,1320
6247,3480,1459,7401
6248,3486,1459,7401
6249,3683,1459,7401
6250,3724,1459,9761
6251,4998,1459,1320
6252,5005,1459,7401
6253,5069,1460,9761
6254,5159,1460,9761
6255,5344,1460,7401
6256,5583,1460,9761
6257,5820,1460,7401
6258,6706,1460,1320
6259,6885,1461,9761
6260,7029,1461,7401
6261,7074,1461,9761
6262,7401,1461,1320
6263,8053,1461,9761
6264,8231,1462,9761
6265,8889,1463,1320
6266,9021,1463,1320
6267,9163,1463,1320
6268,9404,1463,1320
6269,9759,1464,9761
6270,9761,1464,9761
6271,408,1465,8968
6272,442,1465,5331
6273,751,1465,8968
6274,862,1465,8968
6275,1038,1465,5331
6276,2253,1465,8968
6277,2557,1465,5331
6278,2989,1466,5331
6279,3044,1466,5331
6280,3942,1466,5331
6281,3985,1466,8968
6282,4055,1466,5331
6283,4731,1467,8968
6284,5331,1467,8968
6285,5366,1467,5331
6286,6252,1467,8968
6287,6782,1468,8968
6288,7422,1468,8968
6289,7439,1468,8968
6290,7598,1468,5331
6291,7732,1469,8968
6292,8106,1469,5331
6293,8746,1469,5331
6294,8885,1469,5331
6295,8968,1469,5331
6296,9337,1469,5331
6297,9942,1469,8968
6298,478,1470,8035
6299,1490,1471,8035
6300,1755,1471,8035
6301,2192,1471,8035
6302,3093,1471,8035
6303,3555,1471,8464
6304,3598,1471,8464
6305,3604,1472,8464
6306,3941,1472,8035
6307,4000,1472,8464
6308,4502,1472,8035
6309,5112,1472,8035
6310,5260,1472,8464
6311,5556,1473,8464
6312,6055,1473,8464
6313,6218,1474,8464
6314,6279,1474,8035
